cd_cliente,cd_pedido,cd_produto,categoria_produto,qt_vendida,receita_bruta
79955,989162,100516,Fonte,1,72.02
79955,989162,100919,Fonte,2,79.95
79955,989162,100745,Bateria,3,291.61
79955,952947,101000,Teclado,1,68.52
79955,952947,100773,Teclado,2,108.2
79955,940575,100097,Tela,1,514.17
79955,940575,100285,Teclado,2,68.38
79955,956153,100745,Bateria,1,273.05
79955,955489,100810,Teclado,1,125.39
79955,870723,101000,Teclado,1,82.69
79955,870723,100311,Teclado,2,62.6
79955,877591,101111,Fonte,1,99.98
79955,877591,100810,Teclado,2,125.43
79955,875891,101262,Bateria,1,398.13
79955,875891,101108,Fonte,2,85.34
79955,907636,100332,Teclado,1,99.03
79955,891238,100820,Teclado,1,135.98
79955,891238,100828,Teclado,2,85.59
79955,891238,100326,Teclado,3,58.53
79955,889219,100097,Tela,1,599.35
79955,886608,101262,Bateria,1,396.35
80293,1013520,101262,Bateria,1,1009.95
80579,967294,122826,Tela,1,635.5
80579,868268,100059,Tela,1,551.77
80579,871845,100059,Tela,1,551.77
80579,864997,100421,Teclado,1,95.46
80579,970796,100101,Tela,1,322.61
80579,970796,121518,Tela,2,576.08
80579,979476,101000,Teclado,1,70.7
80579,977731,100101,Tela,1,338.0
81027,1020822,124399,SSD,1,115.0
81027,1020822,101019,Cooler,2,16.78
81027,1020822,101018,Cooler,3,28.76
81027,1020822,100839,Bateria,4,151.06
81027,1028000,101097,Memoria,1,279.64
81123,934502,100810,Teclado,1,60.16
81123,934502,122810,Memoria,2,115.1
81123,916156,101108,Fonte,1,100.43
81123,948520,121465,Tela,1,605.21
81123,942997,101256,Fonte,1,77.05
81123,942997,100501,Bateria,2,138.65
81123,942997,101349,Cooler,3,46.37
81123,954235,100497,Bateria,1,127.48
81123,954235,122810,Memoria,2,113.19
81123,873771,100588,Bateria,1,143.49
81123,873771,122806,SSD,2,285.63
81123,876737,100366,Teclado,1,67.7
81123,861332,100059,Tela,1,535.8
81123,860834,100059,Tela,1,535.8
81123,881673,100501,Bateria,1,143.31
81123,910391,122810,Memoria,1,107.14
81123,910391,100101,Tela,2,382.35
81123,910391,100588,Bateria,3,129.35
81123,910391,124398,SSD,4,283.33
81123,899233,101027,Teclado,1,87.71
81123,892777,121293,Teclado,1,104.52
81123,892976,101027,Teclado,1,87.71
81123,1031499,100515,Fonte,1,67.0
81123,1025605,100810,Teclado,1,58.7
81123,1021454,122809,Memoria,1,305.26
81123,1021454,101118,Fonte,2,42.57
81123,1021454,124882,Fonte,3,180.67
82105,1019303,126917,Bateria,1,127.45
82105,1019303,100323,Teclado,2,50.02
82105,1019303,100289,Teclado,3,43.68
82105,1024220,100311,Teclado,1,47.85
82105,1024220,101293,Placa,2,351.89
82105,1024220,124784,Tela,3,358.27
82105,1008847,100094,Tela,1,538.89
82105,1008847,100311,Teclado,2,62.45
82105,1012533,126925,Bateria,1,139.05
82105,1012533,101108,Fonte,2,76.73
82286,877449,101262,Bateria,1,385.56
82286,877449,101120,Fonte,2,168.73
82286,878112,100097,Tela,1,613.2
82286,876763,100692,Bateria,1,150.44
82286,876043,100681,Bateria,1,174.17
82286,876043,100846,Teclado,2,88.78
82286,874010,100101,Tela,1,382.88
82286,872464,100101,Tela,1,380.61
82286,873232,100097,Tela,1,604.61
82286,875488,100097,Tela,1,610.94
82286,874620,100101,Tela,1,375.43
82286,874516,100505,Bateria,1,168.1
82286,868143,100097,Tela,1,608.1
82286,868143,100810,Teclado,2,56.69
82286,866483,101025,Teclado,1,80.43
82286,856678,100820,Teclado,1,69.25
82286,857842,100820,Teclado,1,62.99
82286,857842,101120,Fonte,2,171.76
82286,860861,100810,Teclado,1,62.31
82286,861869,100728,Teclado,1,88.25
82286,858656,100101,Tela,1,375.01
82286,858656,100820,Teclado,2,60.06
82286,862463,100810,Teclado,1,58.66
82286,862463,100367,Teclado,2,57.23
82286,863264,100820,Teclado,1,71.53
82286,892173,100499,Bateria,1,131.42
82286,890958,100059,Tela,1,532.17
82286,890958,100507,Bateria,2,186.65
82286,890477,100810,Teclado,1,60.94
82286,890477,101106,Placa,2,406.5
82286,890477,101120,Fonte,3,168.4
82286,886598,100366,Teclado,1,60.76
82286,886598,100712,Teclado,2,81.53
82286,883919,100505,Bateria,1,165.17
82286,883919,100712,Teclado,2,79.01
82286,883919,101344,Teclado,3,83.89
82286,880984,101000,Teclado,1,85.06
82286,881457,100497,Bateria,1,122.01
82286,881457,100501,Bateria,2,133.47
82286,881457,100688,Bateria,3,162.12
82286,879509,100497,Bateria,1,131.02
82286,899482,100288,Teclado,1,61.7
82286,901601,100592,Bateria,1,274.06
82286,901601,121465,Tela,2,699.3
82286,894191,100055,Tela,1,478.05
82286,894191,101106,Placa,2,406.31
82286,894407,101262,Bateria,1,401.98
82286,910923,100763,Bateria,1,236.12
82286,909764,101247,Tela,1,722.76
82286,905637,100740,Teclado,1,81.25
82286,905637,101323,Teclado,2,77.85
82286,906533,100838,Bateria,1,206.75
82286,907865,100063,Tela,1,293.26
82286,907495,101247,Tela,1,726.36
82286,927776,100499,Bateria,1,125.92
82286,930500,100505,Bateria,1,169.97
82286,930079,100501,Bateria,1,142.58
82286,931095,100681,Bateria,1,159.47
82286,932201,100820,Teclado,1,69.7
82286,933358,100063,Tela,1,285.11
82286,933152,101001,Teclado,1,80.2
82286,932508,100101,Tela,1,335.89
82286,932508,100055,Tela,2,490.33
82286,932968,100763,Bateria,1,222.36
82286,938479,100063,Tela,1,284.42
82286,936418,101120,Fonte,1,176.63
82286,935434,101262,Bateria,1,393.95
82286,935434,100759,Teclado,2,92.2
82286,920829,100501,Bateria,1,150.55
82286,921772,101323,Teclado,1,83.7
82286,919406,100094,Tela,1,591.67
82286,919406,100507,Bateria,2,186.98
82286,925299,100497,Bateria,1,128.9
82286,925299,101262,Bateria,2,413.84
82286,925474,100097,Tela,1,635.35
82286,925525,100712,Teclado,1,88.17
82286,924370,100772,Teclado,1,78.18
82286,923163,121465,Tela,1,679.4
82286,916133,100097,Tela,1,617.09
82286,917840,101000,Teclado,1,85.9
82286,918477,100094,Tela,1,587.24
82286,918477,100101,Tela,2,391.46
82286,914433,100367,Teclado,1,67.84
82286,914751,100059,Tela,1,557.17
82286,913155,122826,Tela,1,775.36
82286,961632,100681,Bateria,1,149.53
82286,966965,100497,Bateria,1,110.13
82286,966965,100500,Bateria,2,118.96
82286,966965,124784,Tela,3,410.06
82286,965905,124784,Tela,1,413.42
82286,965905,100820,Teclado,2,54.5
82286,965905,100681,Bateria,3,143.07
82286,956234,100681,Bateria,1,152.48
82286,956812,100502,Bateria,1,132.89
82286,954160,100681,Bateria,1,151.52
82286,955150,124784,Tela,1,482.92
82286,947494,100507,Bateria,1,182.35
82286,948798,100810,Teclado,1,51.95
82286,948798,100763,Bateria,2,227.4
82286,946407,101000,Teclado,1,78.68
82286,1031923,122809,Memoria,1,204.86
82286,1031923,100763,Bateria,2,172.45
82286,1033376,124805,Tela,1,425.95
82286,977832,100059,Tela,1,407.5
82286,976601,101027,Teclado,1,73.83
82286,984514,101262,Bateria,1,337.99
82286,982148,100497,Bateria,1,148.5
82286,980987,100097,Tela,1,414.64
82286,988432,100055,Tela,1,416.25
82286,994545,100097,Tela,1,404.18
82286,994545,126923,Bateria,2,160.85
82286,993931,100501,Bateria,1,147.71
82286,1005072,100336,Teclado,1,77.04
82286,1003178,100337,Teclado,1,66.95
82286,998784,100215,Tela,1,551.32
82286,1015767,124784,Tela,1,373.79
82286,1015767,122810,Memoria,2,50.56
82286,1014617,100681,Bateria,1,128.45
82286,1014617,100820,Teclado,2,55.05
82286,1014617,100289,Teclado,3,42.29
82286,1014617,126921,Bateria,4,190.06
82286,1011640,121465,Tela,1,381.02
82286,1010675,126921,Bateria,1,191.18
82286,1010675,100524,Fonte,2,146.64
82286,1008884,121465,Tela,1,374.58
82286,1008323,126925,Bateria,1,133.76
82286,1022651,100284,Teclado,1,53.0
82286,1019400,122809,Memoria,1,204.03
82286,1019400,100705,Bateria,2,202.51
82286,1021312,101248,Tela,1,582.53
82286,1021052,100101,Tela,1,335.35
82286,1025499,100288,Teclado,1,42.35
82286,1025499,100702,Bateria,2,230.99
82286,1024913,100063,Tela,1,236.92
82286,1024913,122809,Memoria,2,201.89
82286,1024913,100502,Bateria,3,105.64
82286,1026081,100097,Tela,1,363.42
82286,1030245,101248,Tela,1,571.38
82286,1030245,101000,Teclado,2,67.83
82286,1030245,100820,Teclado,3,47.74
82286,1029126,126917,Bateria,1,130.71
82704,887819,121604,Cooler,1,280.83
82704,887819,121603,Cooler,2,142.07
82704,887819,101108,Fonte,3,173.31
82704,887819,101254,Fonte,4,215.63
82704,887819,101112,Fonte,5,203.74
82704,887819,101113,Fonte,6,179.35
82704,887819,101115,Fonte,7,156.99
82704,887819,101114,Fonte,8,149.93
82704,887819,101116,Fonte,9,184.57
82704,887819,101117,Fonte,10,168.23
82704,887819,101118,Fonte,11,139.31
82704,887819,101255,Fonte,12,145.9
82704,887819,101256,Fonte,13,156.38
82704,887819,101119,Fonte,14,165.41
82704,887819,101120,Fonte,15,173.53
82704,911490,100097,Tela,1,1884.23
82704,911490,100059,Tela,2,570.52
82704,911490,100094,Tela,3,635.25
82704,855855,100489,Teclado,1,79.71
82704,850257,101119,Fonte,1,89.41
82704,850257,100288,Teclado,2,52.62
82704,864984,100679,Bateria,1,127.52
82704,867898,121465,Tela,1,699.98
82704,959424,101001,Teclado,1,68.61
82704,962884,100919,Fonte,1,80.45
82704,962884,101118,Fonte,2,129.55
82704,962884,101120,Fonte,3,85.96
82704,962884,100519,Fonte,4,62.92
82704,962884,100367,Teclado,5,46.57
82704,962884,100515,Fonte,6,65.2
82704,962884,100581,Fonte,7,132.85
82704,1002518,124399,SSD,1,1559.0
82704,1002518,124400,SSD,2,1350.0
82704,1002518,125430,Placa,3,357.43
82704,1002518,127532,Placa,4,199.02
82704,1002518,126659,Cooler,5,133.18
82704,1002518,101095,Memoria,6,302.61
82704,1002518,123133,Placa,7,37.01
82704,991759,124399,SSD,1,1559.0
82704,991759,101018,Cooler,2,27.44
82704,991759,101019,Cooler,3,38.0
82704,991759,126768,,4,303.02
82704,989524,100367,Teclado,1,42.18
82707,986248,100097,Tela,1,798.18
82707,986248,100059,Tela,2,789.62
82707,986248,100336,Teclado,3,336.84
82707,986248,100055,Tela,4,400.0
82707,986248,100589,Bateria,5,647.35
82707,969250,100097,Tela,1,430.39
82707,969250,100055,Tela,2,420.05
82707,969250,101000,Teclado,3,67.86
82707,969250,100820,Teclado,4,55.31
82707,977663,100097,Tela,1,430.38
82707,990185,101019,Cooler,1,54.72
82707,990185,101018,Cooler,2,39.51
82707,990185,100957,Cooler,3,131.9
82707,990185,101128,Cooler,4,119.47
82707,990185,124830,,5,37.8
82707,990185,124831,,6,37.8
82707,990185,124832,,7,37.8
82707,990185,101125,Cooler,8,314.4
82707,990185,101349,Cooler,9,187.2
82707,990185,120484,Cooler,10,66.24
82707,990185,100515,Fonte,12,59.48
82707,990185,100519,Fonte,13,57.41
82707,990185,100516,Fonte,14,66.12
82707,990185,100937,Fonte,15,59.24
82707,990185,100920,Fonte,16,70.74
82707,990185,100512,Fonte,17,59.48
82707,990185,100757,Fonte,18,59.48
82707,990185,100581,Fonte,19,60.6
82707,990185,100919,Fonte,20,73.4
82707,990185,126660,Fonte,21,60.21
82707,990185,126927,Bateria,22,113.13
82707,990185,126926,Bateria,23,100.32
82707,990185,126919,Bateria,25,227.55
82707,990185,126925,Bateria,26,124.73
82707,990185,126922,Bateria,27,133.87
82707,990185,126921,Bateria,28,200.96
82707,990185,126924,Bateria,29,293.55
82707,990185,100101,Tela,31,565.75
83007,1007482,100366,Teclado,1,47.73
83007,1007482,100336,Teclado,2,62.54
83007,1007482,124784,Tela,3,361.97
83007,1007482,124940,Cooler,4,85.32
83007,975245,126923,Bateria,1,214.0
83007,985844,100950,Fonte,1,59.0
83007,994601,100519,Fonte,1,119.8
83007,998328,121465,Tela,1,409.12
83007,998328,101094,Memoria,2,127.55
83007,947444,121069,Cooler,1,60.0
83007,947380,124892,Memoria,1,135.62
83007,947380,122812,Memoria,2,149.24
83007,943028,121295,Bateria,1,292.0
83007,948171,122809,Memoria,1,149.9
83007,967252,100519,Fonte,1,59.8
83007,967087,101323,Teclado,1,61.0
83007,958277,100820,Teclado,1,53.0
83007,917750,100336,Teclado,1,54.12
83007,912780,101323,Teclado,1,71.29
83007,912780,124400,SSD,2,355.99
83007,912780,122813,Memoria,3,205.64
83007,929194,100588,Bateria,1,131.98
83007,930120,100503,Bateria,1,157.0
83007,933219,126016,HDD,1,198.0
83007,937960,100366,Teclado,1,59.0
83007,937960,103806,Cooler,2,49.9
83007,861017,100366,Teclado,1,54.24
83007,871738,122813,Memoria,1,220.0
83007,874425,101000,Teclado,1,77.75
83007,877301,100820,Teclado,1,65.0
83007,883713,100367,Teclado,1,55.5
83007,883713,100820,Teclado,2,65.0
83029,1026052,121295,Bateria,1,280.0
83029,1020990,101001,Teclado,1,64.85
83029,1020990,101125,Cooler,2,98.6
83029,986895,100097,Tela,1,404.53
83029,986895,124830,,2,20.16
83029,969870,100367,Teclado,1,42.49
83029,876564,100321,Teclado,1,70.45
83029,877336,122805,SSD,1,248.15
83029,866426,100558,Teclado,1,70.0
83029,866292,100101,Tela,1,382.56
83029,866292,100354,Teclado,2,50.2
83029,866292,101001,Teclado,3,73.1
83029,869302,100332,Teclado,1,97.11
83029,926074,100059,Tela,1,564.0
83029,914494,100068,Tela,1,273.0
83029,917069,101001,Teclado,1,90.82
83029,923690,100367,Teclado,1,134.28
83029,960106,100063,Tela,1,245.0
83029,955611,101000,Teclado,1,65.42
83029,955611,124784,Tela,2,477.8
83029,954089,100810,Teclado,1,57.0
83029,965040,101000,Teclado,1,63.33
83275,930559,100337,Teclado,1,61.27
83275,930559,101113,Fonte,2,96.25
83275,918541,100820,Teclado,1,75.09
83275,918541,120467,Cooler,2,46.85
83275,943252,100323,Teclado,1,46.94
83275,943252,100705,Bateria,2,195.44
83275,953750,100289,Teclado,1,49.1
83275,953750,101349,Cooler,2,49.29
83275,953750,120426,Cooler,3,41.41
83275,868232,100820,Teclado,1,72.43
83275,868232,121308,Cooler,2,30.18
83275,868232,101516,Cooler,3,20.84
83275,868232,101320,Cooler,4,30.91
83275,885326,100055,Tela,1,475.83
83275,885326,100289,Teclado,2,52.03
83275,885326,100678,Bateria,3,138.2
83275,880789,101105,Placa,1,498.72
83275,973701,100820,Teclado,1,60.23
83275,973701,100323,Teclado,2,53.67
83275,973701,100367,Teclado,3,50.61
83275,1028645,126925,Bateria,1,152.85
83388,891213,100101,Tela,1,394.77
83388,886489,100501,Bateria,1,151.06
83388,873839,100291,Teclado,1,78.19
83388,855892,121465,Tela,1,623.04
83388,914957,121465,Tela,1,705.53
83388,1016170,124784,Tela,1,382.17
83477,925002,100761,Bateria,1,297.02
83477,930076,100063,Tela,1,275.23
83768,972099,100059,Tela,1,409.81
83768,1028723,126925,Bateria,1,149.89
83768,1029753,100681,Bateria,1,149.8
83768,1025564,126924,Bateria,1,545.65
83768,1025564,121603,Cooler,2,0.01
83768,1020082,100097,Tela,1,361.17
83768,855061,122812,Memoria,1,659.72
83768,854734,122809,Memoria,1,659.72
83768,941451,101292,Placa,1,413.12
83788,991605,100497,Bateria,1,150.27
83788,991605,100101,Tela,2,357.37
83788,1028500,126917,Bateria,1,145.88
83788,1007961,100820,Teclado,1,72.98
83788,966690,101019,Cooler,1,21.28
83788,966690,124400,SSD,2,410.59
83788,966690,100839,Bateria,3,152.17
84414,922494,101256,Fonte,1,88.99
84414,951727,126660,Fonte,1,327.2
84414,942680,100744,Bateria,1,282.78
84414,865845,100489,Teclado,1,77.92
84414,891971,101324,Teclado,1,90.56
84441,936128,121465,Tela,1,634.02
84441,944290,101324,Teclado,1,89.9
84441,944290,101323,Teclado,2,151.48
84441,951354,100671,Teclado,1,54.03
84441,951354,100311,Teclado,2,68.13
84441,951354,100820,Teclado,3,176.47
84441,951354,101324,Teclado,4,83.76
85044,1007233,100059,Tela,1,381.58
85044,1007233,100820,Teclado,2,110.69
85137,1032750,100707,Bateria,1,126.26
85456,865903,100681,Bateria,1,195.99
85456,919151,100698,Bateria,1,151.29
85683,881713,100284,Teclado,1,79.49
85683,879451,100505,Bateria,1,180.52
85683,887960,100502,Bateria,1,156.15
85683,886283,100097,Tela,1,605.18
85683,890642,100097,Tela,1,605.18
85683,889142,100501,Bateria,1,151.9
85683,911426,100097,Tela,1,619.35
85683,911426,101000,Teclado,2,77.73
85683,911426,100763,Bateria,3,220.69
85683,900918,100820,Teclado,1,80.27
85683,894032,100097,Tela,1,600.78
85683,897012,100501,Bateria,1,156.8
85683,866631,101000,Teclado,1,93.61
85683,858208,100773,Teclado,1,67.32
85683,855011,101000,Teclado,1,83.59
85683,855011,100502,Bateria,2,148.89
85683,861251,100681,Bateria,1,186.47
85683,860064,100059,Tela,1,532.34
85683,863248,100681,Bateria,1,187.11
85683,939576,100683,Bateria,1,144.16
85683,947893,121465,Tela,1,619.29
85683,947646,100063,Tela,1,292.29
85683,1029123,100097,Tela,1,351.18
85683,1019979,100101,Tela,1,341.29
85683,995309,101113,Fonte,1,89.26
85683,995309,126924,Bateria,2,322.85
85683,989537,100681,Bateria,1,176.51
85683,986072,100101,Tela,1,343.46
85683,972183,100101,Tela,1,342.96
85729,892946,100988,Bateria,1,381.38
85729,899300,100623,Bateria,1,1434.94
85729,899300,100692,Bateria,2,555.63
85729,899300,100507,Bateria,3,881.82
85729,899300,100505,Bateria,4,453.91
85738,922428,121465,Tela,1,674.75
85738,925270,101109,Fonte,1,83.98
85738,916790,100820,Teclado,1,135.71
85738,916790,100336,Teclado,2,58.65
85738,986677,122812,Memoria,1,313.48
85969,970087,101000,Teclado,1,64.49
85969,970087,100097,Tela,2,421.55
85969,1023696,100820,Teclado,1,65.49
85969,1013642,101000,Teclado,1,150.11
85969,1012758,100756,Fonte,1,251.75
85969,1006471,100059,Tela,1,367.34
85969,1012075,100957,Cooler,1,238.5
85969,948211,124784,Tela,1,508.5
85969,950456,100101,Tela,1,349.4
85969,916163,100101,Tela,1,401.49
85969,922121,100097,Tela,1,1208.96
85969,862588,101323,Teclado,1,85.45
85969,864410,101247,Tela,1,639.53
85969,854382,100059,Tela,1,503.22
85969,854382,100063,Tela,2,274.13
85969,852970,122806,SSD,1,658.27
85969,867138,122806,SSD,1,646.6
85969,867138,122805,SSD,2,454.03
85969,877570,122806,SSD,1,1227.39
85969,888761,100367,Teclado,1,75.95
86203,866233,101323,Teclado,1,76.66
86203,866233,101000,Teclado,2,83.19
86203,866233,100820,Teclado,3,69.4
86203,877609,100773,Teclado,1,55.15
86203,877563,101269,Teclado,1,105.08
86203,877563,100367,Teclado,2,60.92
86203,877563,100336,Teclado,3,62.93
86203,874575,101111,Fonte,1,93.55
86203,874575,121465,Tela,2,691.51
86203,874575,100301,Teclado,3,52.96
86203,854359,100337,Teclado,1,62.94
86203,854359,100668,Teclado,2,62.45
86203,854359,100740,Teclado,3,148.85
86203,854359,101119,Fonte,4,83.65
86685,967436,101000,Teclado,1,291.78
86685,973741,124398,SSD,1,600.0
86685,973741,100292,Teclado,2,47.97
86685,973741,124831,,3,0.01
86685,973741,121603,Cooler,4,0.01
86685,973741,121604,Cooler,5,0.01
86685,977053,100097,Tela,1,399.09
86685,1010140,121465,Tela,1,369.41
86685,1010140,100810,Teclado,2,48.67
86685,1010140,124398,SSD,3,259.66
86685,984519,101018,Cooler,1,54.88
86685,984519,121089,Cooler,2,175.98
86685,1016822,100337,Teclado,1,53.69
86685,1016822,101323,Teclado,2,58.44
86685,1016822,101000,Teclado,3,191.97
86685,1016822,123027,Memoria,4,220.27
86685,1016822,122811,Memoria,5,156.41
86685,1016822,101121,Cooler,6,15.56
86685,1016822,124398,SSD,8,165.49
86685,1016822,101390,Cooler,9,20.38
86685,1022403,101264,Cooler,1,22.24
86685,1022403,113171,Cooler,2,149.5
86685,1022403,122811,Memoria,3,140.0
86910,1033214,100773,Teclado,1,79.47
86910,1030544,100336,Teclado,1,70.87
86910,1016173,100937,Fonte,1,74.08
86910,1016173,126775,Fonte,2,82.63
86910,1016173,100710,Teclado,3,63.84
86910,1016173,101323,Teclado,4,64.15
86910,1016173,100957,Cooler,5,77.83
86910,1016173,101000,Teclado,6,70.26
86910,1028153,100810,Teclado,1,54.16
86910,1028153,100515,Fonte,2,58.1
86910,1028153,100516,Fonte,3,81.81
86910,1028153,100367,Teclado,4,44.37
86934,941941,100097,Tela,1,516.83
86934,905329,100097,Tela,1,728.73
87122,1031913,125430,Placa,1,280.0
87122,957545,124398,SSD,1,238.16
87122,1015145,122810,Memoria,1,97.4
87122,1015145,122809,Memoria,2,195.74
87122,1015145,126924,Bateria,3,289.0
87122,1016507,100820,Teclado,1,115.04
87122,1010732,100838,Bateria,1,192.39
87122,1011268,100763,Bateria,1,211.73
87122,1008927,126918,Bateria,1,133.93
87122,1008927,100497,Bateria,2,126.85
87122,1027449,100097,Tela,1,356.29
87122,1027449,101108,Fonte,2,289.16
87122,1018742,100497,Bateria,1,138.32
87122,1018742,100699,Bateria,2,152.04
87122,1022552,124916,Fonte,1,313.26
87122,1022552,121465,Tela,2,335.8
87122,1022552,100515,Fonte,3,257.5
87122,984772,100497,Bateria,1,138.66
87122,978229,100679,Bateria,1,133.01
87122,978229,101262,Bateria,2,321.58
87122,981831,101108,Fonte,1,167.77
87122,855838,101109,Fonte,1,137.81
87122,855838,100801,Bateria,2,128.91
87122,855838,101118,Fonte,3,67.27
87122,855838,100820,Teclado,4,61.17
87122,855838,101388,Cooler,5,78.09
87122,888769,100820,Teclado,1,74.84
87122,879189,101108,Fonte,1,172.9
87122,879189,101000,Teclado,2,81.02
87122,905582,101107,Placa,1,343.9
87122,905582,122813,Memoria,2,179.27
87122,905582,100323,Teclado,3,56.89
87122,894029,101109,Fonte,1,138.44
87122,894029,100097,Tela,2,605.98
87122,902063,100284,Teclado,1,75.7
87122,925286,100097,Tela,1,591.0
87122,924791,100505,Bateria,1,171.57
87122,920543,101380,Cooler,1,41.61
87122,920543,100494,Teclado,2,93.1
87122,914755,100097,Tela,1,613.81
87122,938291,100097,Tela,1,523.68
87122,938291,101001,Teclado,2,74.3
87122,938091,100763,Bateria,1,232.29
87122,938091,100367,Teclado,2,59.51
87122,933520,101115,Fonte,1,82.03
87122,933520,125430,Placa,2,416.77
87122,933520,124916,Fonte,3,195.63
87122,933520,124882,Fonte,4,119.69
87122,941899,100063,Tela,1,277.53
87122,941899,124882,Fonte,2,236.78
87122,941899,101121,Cooler,3,81.78
87122,941899,101286,Cooler,4,30.86
87122,941899,101349,Cooler,5,44.34
