,carat,cut,color,clarity,depth,table,x,y,z,grp_clarity,grp_color,grp_cut,log_carat,log_carat_menor_2,log_carat_maior_2,dist_carat,grade,IFDIdeal,SI1DPremium,SI1HIdeal,SI2FIdeal,SI2FPremium,SI2GGood,SI2GIdeal,SI2GPremium,SI2GVery Good,VS2DIdeal,VS2DPremium,VS2GIdeal,VS2IIdeal,VVS1DIdeal,VVS1EIdeal,VVS2DIdeal,color_D,clarity_SI2,grp_cla_I,grp_cla_IF,grp_cla_SI,grp_cla_VS,grp_cla_VVS,grp_col_Colorless,grp_col_Near Colorless,grp_col_Tinted,grp_cut_Fair,grp_cut_Good,grp_cut_Ideal,grp_cut_Very Good/Premium,price_predicted
2203,1.03,Very Good,G,VS1,60.7,58.0,6.5,6.55,3.96,VS,Colorless,Very Good/Premium,0.02955880224154443,0.02955880224154443,0.0,-0.97,VS1GVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,6362.166359819793
2204,2.18,Very Good,G,SI2,63.1,58.0,8.29,8.23,5.21,SI,Colorless,Very Good/Premium,0.7793248768009977,0.0,0.7793248768009977,-0.8199999999999998,SI2GVery Good,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,15643.804002166133
2205,2.3,Ideal,G,SI2,61.6,57.0,8.47,8.41,5.2,SI,Colorless,Ideal,0.8329091229351039,0.0,0.8329091229351039,-0.7000000000000002,SI2GIdeal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,True,False,17345.530784372702
2206,1.02,Very Good,F,SI1,60.7,59.0,6.49,6.55,3.96,SI,Colorless,Very Good/Premium,0.01980262729617973,0.01980262729617973,0.0,-0.98,SI1FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,5237.478501524532
2207,0.31,Ideal,H,VVS2,62.5,55.0,4.34,4.37,2.72,VVS,Near Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,VVS2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,True,False,656.7802537710414
2208,2.04,Very Good,H,SI2,60.0,60.0,8.21,8.17,4.91,SI,Near Colorless,Very Good/Premium,0.712949807856125,0.0,0.712949807856125,-0.96,SI2HVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,False,False,True,12660.598056667548
2209,0.31,Premium,E,VS1,61.0,60.0,4.37,4.35,2.66,VS,Colorless,Very Good/Premium,-1.171182981502945,-1.171182981502945,0.0,-0.69,VS1EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,643.7603620919317
2210,0.51,Premium,H,SI2,60.0,62.0,5.18,5.15,3.1,SI,Near Colorless,Very Good/Premium,-0.6733445532637656,-0.6733445532637656,0.0,-0.49,SI2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,False,False,True,965.0957366581351
2211,0.72,Ideal,D,VS1,60.9,56.0,5.79,5.86,3.55,VS,Colorless,Ideal,-0.3285040669720361,-0.3285040669720361,0.0,-0.28,VS1DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,True,False,False,False,False,True,False,3342.7847328653215
2212,0.32,Ideal,E,VS2,61.3,57.0,4.45,4.42,2.72,VS,Colorless,Ideal,-1.1394342831883648,-1.1394342831883648,0.0,-0.6799999999999999,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,706.3363982798687
2213,0.92,Ideal,D,VS2,61.4,56.0,6.26,6.28,3.85,VS,Colorless,Ideal,-0.08338160893905101,-0.08338160893905101,0.0,-0.07999999999999996,VS2DIdeal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,False,False,False,True,False,True,False,False,False,False,True,False,5286.093528544889
2214,0.7,Premium,F,SI1,61.0,60.0,5.75,5.72,3.5,SI,Colorless,Very Good/Premium,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,SI1FPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,2383.268173564622
2215,0.31,Ideal,E,VS2,62.0,55.0,4.33,4.35,2.69,VS,Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,666.1747316980918
2216,1.01,Very Good,I,SI1,64.4,54.0,6.31,6.4,4.09,SI,Near Colorless,Very Good/Premium,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI1IVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,4234.229274946624
2217,1.0,Very Good,F,VS1,62.1,60.0,6.33,6.42,3.96,VS,Colorless,Very Good/Premium,0.0,0.0,0.0,-1.0,VS1FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,6039.2621597324105
2218,0.72,Premium,J,SI1,60.9,57.0,5.84,5.78,3.54,SI,Tinted,Very Good/Premium,-0.3285040669720361,-0.3285040669720361,0.0,-0.28,SI1JPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,True,1675.1801662265625
2219,0.9,Ideal,H,VS1,61.8,56.0,6.18,6.24,3.84,VS,Near Colorless,Ideal,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,VS1HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,3796.3864996832194
2220,0.91,Premium,G,SI2,60.1,62.0,6.24,6.2,3.73,SI,Colorless,Very Good/Premium,-0.09431067947124129,-0.09431067947124129,0.0,-0.08999999999999997,SI2GPremium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,2997.531782302124
2221,0.72,Premium,H,SI2,61.8,56.0,5.79,5.73,3.56,SI,Near Colorless,Very Good/Premium,-0.3285040669720361,-0.3285040669720361,0.0,-0.28,SI2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,False,False,True,1801.2325779614491
2222,0.52,Ideal,E,SI2,60.9,56.0,5.2,5.23,3.17,SI,Colorless,Ideal,-0.6539264674066639,-0.6539264674066639,0.0,-0.48,SI2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,True,False,1257.7517327000494
2223,0.42,Premium,F,VS2,61.9,58.0,4.8,4.76,2.96,VS,Colorless,Very Good/Premium,-0.8675005677047231,-0.8675005677047231,0.0,-0.5800000000000001,VS2FPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,1125.0633923110859
2224,0.7,Ideal,G,SI1,61.6,56.0,5.69,5.73,3.52,SI,Colorless,Ideal,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,SI1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,2466.2485135459233
2225,1.2,Very Good,G,SI1,63.4,55.0,6.72,6.65,4.24,SI,Colorless,Very Good/Premium,0.1823215567939546,0.1823215567939546,0.0,-0.8,SI1GVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,6961.995253716305
2226,1.71,Very Good,F,VS2,63.5,59.0,7.51,7.46,4.75,VS,Colorless,Very Good/Premium,0.5364933705145685,0.5364933705145685,0.0,-0.29000000000000004,VS2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,15246.489921448248
2227,0.7,Fair,F,I1,65.9,57.0,5.64,5.5,3.67,I,Colorless,Fair,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,I1FFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,1171.772713511172
2228,1.59,Ideal,H,VS1,61.8,57.0,7.42,7.49,4.61,VS,Near Colorless,Ideal,0.4637340162321402,0.4637340162321402,0.0,-0.4099999999999999,VS1HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,11478.442620221129
2229,0.85,Ideal,G,SI1,62.2,56.0,6.04,6.09,3.77,SI,Colorless,Ideal,-0.16251892949777494,-0.16251892949777494,0.0,-0.15000000000000002,SI1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,3491.4677131584085
2230,0.5,Good,E,SI2,63.2,61.0,5.02,5.05,3.18,SI,Colorless,Good,-0.6931471805599453,-0.6931471805599453,0.0,-0.5,SI2EGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,True,False,False,1078.655372393195
2231,1.5,Premium,E,SI2,61.2,59.0,7.41,7.36,4.52,SI,Colorless,Very Good/Premium,0.4054651081081644,0.4054651081081644,0.0,-0.5,SI2EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,8932.79971419226
2232,0.65,Ideal,J,SI1,61.9,54.0,5.6,5.62,3.47,SI,Tinted,Ideal,-0.4307829160924542,-0.4307829160924542,0.0,-0.35,SI1JIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,True,False,1441.9118270825643
2233,0.52,Ideal,H,SI2,61.0,55.0,5.19,5.23,3.18,SI,Near Colorless,Ideal,-0.6539264674066639,-0.6539264674066639,0.0,-0.48,SI2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,False,True,False,1034.6343672944613
2234,1.22,Ideal,H,SI1,61.9,55.0,6.82,6.87,4.24,SI,Near Colorless,Ideal,0.19885085874516517,0.19885085874516517,0.0,-0.78,SI1HIdeal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,6509.532499915523
2235,1.7,Premium,G,VS2,59.0,58.0,7.85,7.8,4.62,VS,Colorless,Very Good/Premium,0.5306282510621704,0.5306282510621704,0.0,-0.30000000000000004,VS2GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,15096.854932120988
2236,1.07,Premium,I,I1,59.8,59.0,6.68,6.62,3.98,I,Near Colorless,Very Good/Premium,0.06765864847381486,0.06765864847381486,0.0,-0.9299999999999999,I1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,2617.398040131262
2237,0.31,Premium,G,SI1,61.8,60.0,4.35,4.32,2.68,SI,Colorless,Very Good/Premium,-1.171182981502945,-1.171182981502945,0.0,-0.69,SI1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,539.1415685484891
2238,0.3,Good,G,VS1,63.1,56.0,4.24,4.26,2.68,VS,Colorless,Good,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VS1GGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,577.5923289036168
2239,0.58,Fair,F,I1,66.3,55.0,5.18,5.1,3.41,I,Colorless,Fair,-0.5447271754416722,-0.5447271754416722,0.0,-0.42000000000000004,I1FFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,834.3279157225791
2240,0.31,Ideal,D,VVS2,61.9,57.0,4.35,4.31,2.68,VVS,Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,VVS2DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False,False,False,False,True,True,False,False,False,False,True,False,910.8884971736853
2241,0.4,Ideal,D,SI1,59.6,57.0,4.82,4.77,2.86,SI,Colorless,Ideal,-0.916290731874155,-0.916290731874155,0.0,-0.6,SI1DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,True,False,False,True,False,False,False,False,True,False,962.1444669125309
2242,1.12,Ideal,D,I1,60.6,55.0,6.73,6.76,4.09,I,Colorless,Ideal,0.11332868530700327,0.11332868530700327,0.0,-0.8799999999999999,I1DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,False,False,False,True,False,3849.137961749989
2243,0.51,Ideal,F,VVS2,62.2,56.0,5.12,5.08,3.17,VVS,Colorless,Ideal,-0.6733445532637656,-0.6733445532637656,0.0,-0.49,VVS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,False,1989.2677608043941
2244,0.56,Ideal,J,VS2,61.4,56.0,5.32,5.34,3.27,VS,Tinted,Ideal,-0.579818495252942,-0.579818495252942,0.0,-0.43999999999999995,VS2JIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,True,False,1314.6169122359454
2245,1.28,Ideal,G,VVS2,61.2,54.0,7.03,7.06,4.31,VVS,Colorless,Ideal,0.2468600779315258,0.2468600779315258,0.0,-0.72,VVS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,False,11532.275882399701
2246,0.8,Fair,G,I1,64.5,57.0,5.86,5.83,3.77,I,Colorless,Fair,-0.2231435513142097,-0.2231435513142097,0.0,-0.19999999999999996,I1GFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,1488.7939642935173
2247,1.54,Ideal,G,VS2,60.6,57.0,7.55,7.49,4.56,VS,Colorless,Ideal,0.43178241642553783,0.43178241642553783,0.0,-0.45999999999999996,VS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,11981.39299437387
2248,2.5,Fair,G,SI2,67.0,57.0,8.36,8.29,5.58,SI,Colorless,Fair,0.9162907318741551,0.0,0.9162907318741551,-0.5,SI2GFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,False,18356.961759999173
2249,0.9,Very Good,F,VS2,62.3,59.0,6.1,6.16,3.82,VS,Colorless,Very Good/Premium,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,VS2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,4459.791149490796
2250,0.4,Very Good,J,VS2,60.9,62.0,4.73,4.76,2.89,VS,Tinted,Very Good/Premium,-0.916290731874155,-0.916290731874155,0.0,-0.6,VS2JVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,687.4422633090978
2251,1.07,Premium,H,VS2,62.1,59.0,6.52,6.56,4.06,VS,Near Colorless,Very Good/Premium,0.06765864847381486,0.06765864847381486,0.0,-0.9299999999999999,VS2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,5596.12037247858
2252,0.55,Premium,D,SI1,62.7,59.0,5.25,5.22,3.28,SI,Colorless,Very Good/Premium,-0.5978370007556204,-0.5978370007556204,0.0,-0.44999999999999996,SI1DPremium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,True,False,False,True,False,False,False,False,False,True,1709.3328134203668
2253,2.01,Premium,I,SI2,58.2,61.0,8.24,8.2,4.78,SI,Near Colorless,Very Good/Premium,0.6981347220709843,0.0,0.6981347220709843,-0.9900000000000002,SI2IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,False,False,True,12378.501469751262
2254,0.5,Ideal,E,VS2,62.5,57.0,5.1,5.04,3.17,VS,Colorless,Ideal,-0.6931471805599453,-0.6931471805599453,0.0,-0.5,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,1600.9827036604167
2255,1.04,Very Good,D,IF,61.3,56.0,6.53,6.55,4.01,IF,Colorless,Very Good/Premium,0.03922071315328133,0.03922071315328133,0.0,-0.96,IFDVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,False,False,False,True,False,False,False,False,False,True,9491.615162018865
2256,0.35,Premium,D,SI2,62.3,58.0,4.54,4.48,2.81,SI,Colorless,Very Good/Premium,-1.0498221244986778,-1.0498221244986778,0.0,-0.65,SI2DPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,False,False,False,True,635.4206141280741
2257,0.34,Ideal,I,VVS1,61.8,56.0,4.47,4.5,2.77,VVS,Near Colorless,Ideal,-1.0788096613719298,-1.0788096613719298,0.0,-0.6599999999999999,VVS1IIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,True,False,778.6532165440765
2258,0.3,Ideal,H,SI1,62.9,57.0,4.27,4.22,2.67,SI,Near Colorless,Ideal,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,SI1HIdeal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,461.06143335891386
2259,1.12,Premium,G,I1,60.3,60.0,6.75,6.69,4.05,I,Colorless,Very Good/Premium,0.11332868530700327,0.11332868530700327,0.0,-0.8799999999999999,I1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,True,3447.020206006772
2260,1.01,Premium,D,SI1,62.9,59.0,6.43,6.39,4.03,SI,Colorless,Very Good/Premium,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI1DPremium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,True,False,False,True,False,False,False,False,False,True,5709.509702970549
2261,0.36,Premium,E,VS1,61.3,58.0,4.58,4.56,2.8,VS,Colorless,Very Good/Premium,-1.0216512475319814,-1.0216512475319814,0.0,-0.64,VS1EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,847.8476402683125
2262,0.73,Premium,G,SI1,60.8,58.0,5.82,5.85,3.55,SI,Colorless,Very Good/Premium,-0.31471074483970024,-0.31471074483970024,0.0,-0.27,SI1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,2569.9577397713365
2263,1.16,Ideal,G,VS2,62.5,56.0,6.67,6.73,4.19,VS,Colorless,Ideal,0.14842000511827322,0.14842000511827322,0.0,-0.8400000000000001,VS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,7350.822302151101
2264,1.51,Ideal,H,SI1,61.3,56.0,7.44,7.4,4.55,SI,Near Colorless,Ideal,0.412109650826833,0.412109650826833,0.0,-0.49,SI1HIdeal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,9397.813685462708
2265,0.7,Good,I,VS1,63.1,57.0,5.59,5.67,3.55,VS,Near Colorless,Good,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,VS1IGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,True,False,False,2231.296285679644
2266,1.0,Very Good,D,SI2,60.5,60.0,6.41,6.44,3.89,SI,Colorless,Very Good/Premium,0.0,0.0,0.0,-1.0,SI2DVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,False,False,False,True,4766.8190157471645
2267,0.31,Good,H,VVS2,63.4,56.0,4.29,4.32,2.73,VVS,Near Colorless,Good,-1.171182981502945,-1.171182981502945,0.0,-0.69,VVS2HGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,True,False,False,604.9606162926722
2268,0.3,Ideal,F,VS2,61.6,57.0,4.33,4.3,2.66,VS,Colorless,Ideal,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,627.0676571943972
2269,0.57,Premium,F,SI1,62.1,59.0,5.31,5.28,3.29,SI,Colorless,Very Good/Premium,-0.5621189181535413,-0.5621189181535413,0.0,-0.43000000000000005,SI1FPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,1644.2532705172553
2270,0.9,Premium,D,SI2,59.2,60.0,6.34,6.3,3.74,SI,Colorless,Very Good/Premium,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI2DPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,False,False,False,True,3520.1348600829047
2271,0.54,Ideal,F,VS2,63.0,57.0,5.22,5.18,3.28,VS,Colorless,Ideal,-0.616186139423817,-0.616186139423817,0.0,-0.45999999999999996,VS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,1841.6878122108672
2272,0.59,Ideal,E,VS2,60.2,59.0,5.47,5.49,3.3,VS,Colorless,Ideal,-0.527632742082372,-0.527632742082372,0.0,-0.41000000000000003,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,2162.7504731976724
2273,0.91,Ideal,F,SI2,62.4,57.0,6.22,6.18,3.87,SI,Colorless,Ideal,-0.09431067947124129,-0.09431067947124129,0.0,-0.08999999999999997,SI2FIdeal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,True,False,3286.555866953679
2274,0.33,Very Good,I,VS1,63.2,57.0,4.4,4.37,2.77,VS,Near Colorless,Very Good/Premium,-1.1086626245216111,-1.1086626245216111,0.0,-0.6699999999999999,VS1IVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,594.2443853139272
2275,0.41,Good,F,VVS2,63.6,56.0,4.72,4.68,2.99,VVS,Colorless,Good,-0.8915981192837836,-0.8915981192837836,0.0,-0.5900000000000001,VVS2FGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,True,False,False,1229.7403440249723
2276,1.23,Very Good,J,VS2,62.9,59.0,6.8,6.85,4.29,VS,Tinted,Very Good/Premium,0.20701416938432612,0.20701416938432612,0.0,-0.77,VS2JVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,5798.238310540032
2277,0.42,Ideal,I,VVS1,62.0,55.0,4.88,4.8,3.0,VVS,Near Colorless,Ideal,-0.8675005677047231,-0.8675005677047231,0.0,-0.5800000000000001,VVS1IIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,True,False,1147.8175169241981
2278,1.31,Premium,I,VS2,60.4,59.0,7.16,7.05,4.29,VS,Near Colorless,Very Good/Premium,0.2700271372130602,0.2700271372130602,0.0,-0.69,VS2IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,7961.664904887962
2279,0.35,Ideal,F,VS1,62.4,57.0,4.52,4.49,2.81,VS,Colorless,Ideal,-1.0498221244986778,-1.0498221244986778,0.0,-0.65,VS1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,833.0679803238587
2280,1.16,Premium,G,SI1,63.0,58.0,6.7,6.66,4.21,SI,Colorless,Very Good/Premium,0.14842000511827322,0.14842000511827322,0.0,-0.8400000000000001,SI1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,6562.549149449583
2281,0.34,Very Good,H,VS1,61.3,56.0,4.48,4.53,2.76,VS,Near Colorless,Very Good/Premium,-1.0788096613719298,-1.0788096613719298,0.0,-0.6599999999999999,VS1HVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,627.8273101083346
2282,0.44,Premium,E,SI1,62.3,59.0,4.84,4.88,3.03,SI,Colorless,Very Good/Premium,-0.8209805520698302,-0.8209805520698302,0.0,-0.56,SI1EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,1025.9741253703558
2283,0.34,Ideal,I,SI1,61.9,57.0,4.49,4.52,2.79,SI,Near Colorless,Ideal,-1.0788096613719298,-1.0788096613719298,0.0,-0.6599999999999999,SI1IIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,544.104993490538
2284,0.7,Good,I,SI1,61.6,63.0,5.59,5.68,3.47,SI,Near Colorless,Good,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,SI1IGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,1868.6838304995695
2285,0.4,Premium,H,VS1,62.6,58.0,4.68,4.71,2.94,VS,Near Colorless,Very Good/Premium,-0.916290731874155,-0.916290731874155,0.0,-0.6,VS1HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,846.3188794301727
2286,0.78,Very Good,F,SI2,62.4,59.0,5.86,5.91,3.67,SI,Colorless,Very Good/Premium,-0.2484613592984996,-0.2484613592984996,0.0,-0.21999999999999997,SI2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,2527.611788822552
2287,0.9,Very Good,G,SI2,64.2,56.0,6.04,6.11,3.9,SI,Colorless,Very Good/Premium,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI2GVery Good,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,2999.3209130286696
